category_id	category_title	category_description	lesson_id	lesson_title	lesson_description	question_id	question_type	prompt	option_a	option_b	option_c	option_d	option_e	option_f	option_g	option_h	answer	accepted_answers	explanation						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q4	multiple-choice	What does 「release」 mean?	〜を解放する	〜を発売する	協力する	〜を捕える	〜を減らす	重要である	物体	集中する	〜を解放する	〜を解放する;〜を自由にする;〜を発売する;〜を放つ	release = ①〜を解放する；〜を自由にする ②〜を発売する ③〜を放つ						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q5	multiple-choice	What does 「increase」 mean?	増える	〜を増やす	減る	〜を減らす	会社	集中する	対象	競う	増える	増える;〜を増やす;増加	increase = 増える；〜を増やす；増加						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q6	multiple-choice	What does 「decrease」 mean?	減る	〜を減らす	増える	〜を増やす	仲間	物体	競う	集中する	減る	減る;〜を減らす;減少	decrease = 減る；〜を減らす；減少						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q7	multiple-choice	What does 「concentrate」 mean?	集中する	協力する	競う	気を散らす	〜を数える	会社	増加	対象	集中する	集中する;集中;集中力	concentrate = 集中する；集中；集中力						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q8	multiple-choice	What does 「distract」 mean?	注意をそらす	気を散らす物	集中する	協力する	〜を捕える	減少	会社	点	注意をそらす	注意をそらす;気を散らす;気を散らす物	distract = 注意をそらす；気を散らす；気を散らす物						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q9	multiple-choice	What does 「company」 mean?	仲間	会社	物体	対象	競技会	集中力	〜を解放する	減る	仲間	仲間;会社	company = ①仲間 ②会社						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q10	multiple-choice	What does 「respect」 mean?	点	〜を尊敬する	対象	物体	協力する	〜を減らす	集中する	増加	点	点;〜を尊敬する	respect = ①点 ②〜を尊敬する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q11	multiple-choice	What does 「object」 mean?	物体	対象	会社	点	協力する	〜を捕える	減少	集中力	物体	物体;対象;反対する	object = ①物体 ②対象；反対する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q12	multiple-choice	What does 「count」 mean?	重要である	〜を数える	協力する	競う	会社	対象	増加	集中する	重要である	重要である;〜を数える	count = ①重要である ②〜を数える						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q1	multiple-choice	What does 「encourage」 mean?	〜するよう勧める	〜を励ます	〜を確実にする	〜を可能にする	〜を豊かにする	協力する	重要である	物体	〜するよう勧める	〜するよう勧める;〜を励ます;激励	encourage = 〜するよう勧める；〜を励ます；激励						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q2	multiple-choice	What does 「ensure」 mean?	〜を確実にする	〜を励ます	〜を可能にする	〜を豊かにする	競う	会社	増加	対象	〜を確実にする		ensure = 〜を確実にする						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q3	multiple-choice	What does 「enable」 mean?	〜を可能にする	〜を確実にする	〜を励ます	〜に資格を与える	集中する	減少	仲間	点	〜を可能にする	〜を可能にする;〜できるようにする	enable = 〜を可能にする；〜できるようにする						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q4	multiple-choice	What does 「enrich」 mean?	〜を豊かにする	〜を確実にする	〜を可能にする	〜を怖がらせる	協力する	対象	増加	物体	〜を豊かにする		enrich = 〜を豊かにする						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q5	multiple-choice	What does 「entitle」 mean?	〜に資格を与える	〜を豊かにする	〜するよう勧める	〜を確実にする	会社	集中力	減る	競う	〜に資格を与える		entitle = 〜に資格を与える						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q6	multiple-choice	What does 「worsen」 mean?	さらに悪くなる	〜をさらに悪くする	〜を豊かにする	〜を可能にする	協力する	増加	物体	集中する	さらに悪くなる	さらに悪くなる;〜をさらに悪くする	worsen = さらに悪くなる；〜をさらに悪くする						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q7	multiple-choice	What does 「frighten」 mean?	〜を怖がらせる	〜を励ます	〜を確実にする	逃げる	仲間	会社	重要である	増加	〜を怖がらせる	〜を怖がらせる;恐ろしい	frighten = 〜を怖がらせる；恐ろしい						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q8	multiple-choice	What does 「escape」 mean?	〜をまぬがれる	逃げる	〜を捜索する	〜を反射する	〜を励ます	減少	対象	効果的な	〜をまぬがれる	〜をまぬがれる;逃げる	escape = 〜をまぬがれる；逃げる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q9	multiple-choice	What does 「search」 mean?	〜を捜索する	〜を探す	〜をまぬがれる	〜を反射する	〜を確実にする	協力する	点	集中力	〜を捜索する	〜を捜索する;〜を探す	search = 〜を捜索する；〜を探す						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-77	Unit 77: Encouragement, Change, Escape, and Reflection	Practice vocabulary related to encouragement, certainty, possibility, enrichment, qualification, worsening, fear, escape, searching, and reflection.	q10	multiple-choice	What does 「reflect」 mean?	〜を反射する	〜を熟考する	〜を捜索する	〜を豊かにする	〜に資格を与える	競う	物体	増加	〜を反射する	〜を映す;〜を反射する;〜を熟考する;映像;反射;熟考	reflect = ①〜を映す；〜を反射する ②〜を熟考する ③映像；反射；熟考						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-78	Unit 78: Preservation, Recognition, Difference, and Attention	Practice vocabulary related to preserving, observing, admitting, differences, senses, direction, attention, and attraction.	q1	multiple-choice	What does 「preserve」 mean?	〜を保存する	〜を保つ	〜を観察する	〜を認める	方向	注意	大声で叫ぶ	変数	〜を保存する	〜を保存する;〜を保つ;保存	preserve = 〜を保存する；〜を保つ；保存						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-78	Unit 78: Preservation, Recognition, Difference, and Attention	Practice vocabulary related to preserving, observing, admitting, differences, senses, direction, attention, and attraction.	q2	multiple-choice	What does 「conserve」 mean?	〜を保全する	保護	〜に値する	〜を引き付ける	感覚	変数	入場	大声で叫ぶ	〜を保全する	〜を保全する;保護	conserve = 〜を保全する；保護						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-78	Unit 78: Preservation, Recognition, Difference, and Attention	Practice vocabulary related to preserving, observing, admitting, differences, senses, direction, attention, and attraction.	q3	multiple-choice	What does 「observe」 mean?	〜を観察する	〜に気づく	〜を認める	異なる	方向	関心	保存	叫び声	〜を観察する	〜を観察する;〜に気づく;〜を守る;観察	observe = ①〜を観察する；〜に気づく ②〜を守る；観察						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-78	Unit 78: Preservation, Recognition, Difference, and Attention	Practice vocabulary related to preserving, observing, admitting, differences, senses, direction, attention, and attraction.	q4	multiple-choice	What does 「deserve」 mean?	〜に値する	〜を認める	〜を保つ	〜を引き付ける	違い	五感	指示	叫び声	〜に値する	〜に値する;〜するに値する	deserve = 〜に値する；〜するに値する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-78	Unit 78: Preservation, Recognition, Difference, and Attention	Practice vocabulary related to preserving, observing, admitting, differences, senses, direction, attention, and attraction.	q5	multiple-choice	What does 「admit」 mean?	〜を認める	入場を認める	〜を観察する	〜を保全する	変化する	方向	注意力	大評判	〜を認める	〜を認める;入場を認める;入学を認める;入場;入学	admit = ①〜を認める ②入場・入学を認める；入場；入学						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-78	Unit 78: Preservation, Recognition, Difference, and Attention	Practice vocabulary related to preserving, observing, admitting, differences, senses, direction, attention, and attraction.	q6	multiple-choice	What does 「acknowledge」 mean?	〜を認める	承認	〜に値する	〜を保存する	異なる	感覚	関心	叫び声	〜を認める	〜を認める;承認	acknowledge = 〜を認める；承認						
